maladyId,sourceAccession,slug,name
6370,613398,warsaw_breakage_syndrome,"warsaw breakage syndrome"
6390,613456,frontonasal_dysplasia_3,"frontonasal dysplasia 3"
6406,613493,immunodeficiency_common_variable_3,"immunodeficiency, common variable, 3"
6422,613530,muscular_dystrophy_limb_girdle_type_1h,"muscular dystrophy, limb-girdle, type 1h"
6436,613563,noonan_syndrome_like_disorder_with_or_without_juvenile_myelomonocytic_leukemia,"noonan syndrome-like disorder with or without juvenile myelomonocytic leukemia"
6448,613601,early_repolarization_associated_with_ventricular_fibrillation,"early repolarization associated with ventricular fibrillation"
8185,617403,cutis_laxa_autosomal_recessive_type_iid,"cutis laxa, autosomal recessive, type iid"
8195,617435,lopes_maciel_rodan_syndrome,"lopes-maciel-rodan syndrome"
8211,617507,peho_like_syndrome,"peho-like syndrome"
8236,617575,nephrotic_syndrome_type_14,"nephrotic syndrome, type 14"
8293,617706,spermatogenic_failure_22,"spermatogenic failure 22"
8314,617755,neurodevelopmental_disorder_with_dysmorphic_facies_and_distal_limb_anomalies,"neurodevelopmental disorder with dysmorphic facies and distal limb anomalies"
8358,617862,neurodevelopmental_disorder_with_microcephaly_epilepsy_and_brain_atrophy,"neurodevelopmental disorder with microcephaly, epilepsy, and brain atrophy"
8403,617950,combined_oxidative_phosphorylation_deficiency_36,"combined oxidative phosphorylation deficiency 36"
8415,617966,low_density_lipoprotein_cholesterol_level_quantitative_trait_locus_7,"low density lipoprotein cholesterol level quantitative trait locus 7"
8421,617976,epileptic_encephalopathy_early_infantile_63,"epileptic encephalopathy, early infantile, 63"
8429,617988,jaberi_elahi_syndrome,"jaberi-elahi syndrome"
8441,618008,epileptic_encephalopathy_early_infantile_65,"epileptic encephalopathy, early infantile, 65"
8449,618018,drug_metabolism_altered_cyp2c8_related,"drug metabolism, altered, cyp2c8-related"
8457,618048,proteasome_associated_autoinflammatory_syndrome_2,"proteasome-associated autoinflammatory syndrome 2"
8459,618050,mental_retardation_autosomal_dominant_57,"mental retardation, autosomal dominant 57"
8472,618078,ovarian_dysgenesis_6,"ovarian dysgenesis 6"
8484,618095,mental_retardation_autosomal_recessive_63,"mental retardation, autosomal recessive 63"
8486,618097,microcephaly_growth_restriction_and_increased_sister_chromatid_exchange_2,"microcephaly, growth restriction, and increased sister chromatid exchange 2"
8494,618112,spermatogenic_failure_31,"spermatogenic failure 31"
8504,618129,muscular_dystrophy_limb_girdle_autosomal_dominant_4,"muscular dystrophy, limb-girdle, autosomal dominant 4"
8525,618160,isolated_growth_hormone_deficiency_type_v,"isolated growth hormone deficiency, type v"
8530,618167,osteochondrodysplasia_brachydactyly_and_overlapping_malformed_digits,"osteochondrodysplasia, brachydactyly, and overlapping malformed digits"
8537,618177,nephrotic_syndrome_type_18,"nephrotic syndrome, type 18"
8539,618179,microcephaly_24_primary_autosomal_recessive,"microcephaly 24, primary, autosomal recessive"
8540,618180,ectodermal_dysplasia_14_hair_tooth_type_with_or_without_hypohidrosis,"ectodermal dysplasia 14, hair/tooth type with or without hypohidrosis"
8543,618184,neuropathy_congenital_hypomyelinating_2,"neuropathy, congenital hypomyelinating, 2"
8544,618185,periventricular_nodular_heterotopia_8,"periventricular nodular heterotopia 8"
8548,618189,cardiomyopathy_dilated_2c,"cardiomyopathy, dilated, 2c"
8571,618234,mitochondrial_complex_i_deficiency_nuclear_type_11,"mitochondrial complex i deficiency, nuclear type 11"
8573,618236,mitochondrial_complex_i_deficiency_nuclear_type_14,"mitochondrial complex i deficiency, nuclear type 14"
8575,618238,mitochondrial_complex_i_deficiency_nuclear_type_16,"mitochondrial complex i deficiency, nuclear type 16"
8585,618248,mitochondrial_complex_i_deficiency_nuclear_type_27,"mitochondrial complex i deficiency, nuclear type 27"
8588,618251,mitochondrial_complex_i_deficiency_nuclear_type_31,"mitochondrial complex i deficiency, nuclear type 31"
8596,618265,arthrogryposis_cleft_palate_craniosynostosis_and_impaired_intellectual_development,"arthrogryposis, cleft palate, craniosynostosis, and impaired intellectual development"
8616,618295,intellectual_developmental_disorder_autosomal_recessive_67,"intellectual developmental disorder, autosomal recessive 67"
8617,618298,epileptic_encephalopathy_early_infantile_70,"epileptic encephalopathy, early infantile, 70"
8672,618387,spinocerebellar_ataxia_autosomal_recessive_with_axonal_neuropathy_3,"spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 3"
8678,618395,spondyloepimetaphyseal_dysplasia_with_joint_laxity_type_3,"spondyloepimetaphyseal dysplasia with joint laxity, type 3"
7644,616118,macular_degeneration_early_onset,"macular degeneration, early-onset"
7653,616154,peroxisomal_fatty_acyl_coa_reductase_1_disorder,"peroxisomal fatty acyl-coa reductase 1 disorder"
7663,616187,epilepsy_progressive_myoclonic_7,"epilepsy, progressive myoclonic 7"
7666,616193,mental_retardation_autosomal_recessive_47,"mental retardation, autosomal recessive 47"
7678,616216,thrombocytopenia_5,"thrombocytopenia 5"
7688,616230,epilepsy_progressive_myoclonic_8,"epilepsy, progressive myoclonic, 8"
7693,616249,long_qt_syndrome_15,"long qt syndrome 15"
7695,616258,meckel_syndrome_12,"meckel syndrome 12"
7711,616282,spastic_paraplegia_73_autosomal_dominant,"spastic paraplegia 73, autosomal dominant"
7728,616323,myasthenic_syndrome_congenital_3c_associated_with_acetylcholine_receptor_deficiency,"myasthenic syndrome, congenital, 3c, associated with acetylcholine receptor deficiency"
7749,616364,white_sutton_syndrome,"white-sutton syndrome"
7750,616366,epileptic_encephalopathy_early_infantile_32,"epileptic encephalopathy, early infantile, 32"
7833,616562,retinitis_pigmentosa_74,"retinitis pigmentosa 74"
7842,616583,spondyloepiphyseal_dysplasia_stanescu_type,"spondyloepiphyseal dysplasia, stanescu type"
7849,616606,ring_chromosome_14_syndrome,"ring chromosome 14 syndrome"
7867,616668,charcot_marie_tooth_disease_axonal_type_2x_2,"charcot-marie-tooth disease, axonal, type 2x"
7911,616784,joubert_syndrome_26,"joubert syndrome 26"
7912,616788,orofacial_cleft_15,"orofacial cleft 15"
7913,616789,mental_retardation_and_distinctive_facial_features_with_or_without_cardiac_defects,"mental retardation and distinctive facial features with or without cardiac defects"
7925,616817,microcephaly_short_stature_and_impaired_glucose_metabolism_2,"microcephaly, short stature, and impaired glucose metabolism 2"
7942,616858,cowden_syndrome_7,"cowden syndrome 7"
7946,616866,spinal_muscular_atrophy_with_congenital_bone_fractures_1,"spinal muscular atrophy with congenital bone fractures 1"
7958,616893,nephrotic_syndrome_type_13_2,"nephrotic syndrome, type 13"
7980,616941,agammaglobulinemia_8_autosomal_dominant,"agammaglobulinemia 8, autosomal dominant"
7981,616943,trichothiodystrophy_6_nonphotosensitive,"trichothiodystrophy 6, nonphotosensitive"
8012,617026,pontocerebellar_hypoplasia_type_2f,"pontocerebellar hypoplasia, type 2f"
8094,617180,chitayat_syndrome,"chitayat syndrome"
8096,617183,harel_yoon_syndrome,"harel-yoon syndrome"
8110,617219,chromosome_19q1311_deletion_syndrome_proximal,"chromosome 19q13.11 deletion syndrome, proximal"
8113,617225,spastic_paraplegia_78_autosomal_recessive,"spastic paraplegia 78, autosomal recessive"
8123,617243,fanconi_anemia_complementation_group_v_2,"fanconi anemia, complementation group v"
8129,617253,seckel_syndrome_10,"seckel syndrome 10"
8132,617260,global_developmental_delay_absent_or_hypoplastic_corpus_callosum_and_dysmorphic_facies,"global developmental delay, absent or hypoplastic corpus callosum, and dysmorphic facies"
8228,617561,cohen_gibson_syndrome,"cohen-gibson syndrome"
8229,617562,meckel_syndrome_13,"meckel syndrome 13"
8277,617665,epileptic_encephalopathy_early_infantile_56,"epileptic encephalopathy, early infantile, 56"
8298,617712,oocyte_maturation_defect_3,"oocyte maturation defect 3"
8304,617729,galloway_mowat_syndrome_3,"galloway-mowat syndrome 3"
8351,617827,immunodeficiency_55,"immunodeficiency 55"
8395,617930,chromosome_1p35_deletion_syndrome,"chromosome 1p35 deletion syndrome"
8397,617933,epileptic_encephalopathy_early_infantile_61,"epileptic encephalopathy, early infantile, 61"
8458,618049,parkinsonism_dystonia_infantile_2,"parkinsonism-dystonia, infantile, 2"
8473,618079,low_density_lipoprotein_cholesterol_level_quantitative_trait_locus_8,"low density lipoprotein cholesterol level quantitative trait locus 8"
8509,618141,epileptic_encephalopathy_early_infantile_67,"epileptic encephalopathy, early infantile, 67"
5797,611775,kawasaki_disease,"kawasaki disease"
5807,611819,long_qt_syndrome_10,"long qt syndrome 10"
5832,611936,chromosome_3q29_duplication_syndrome,"chromosome 3q29 duplication syndrome"
5863,612069,amyotrophic_lateral_sclerosis_10_with_or_without_frontotemporal_dementia,"amyotrophic lateral sclerosis 10 with or without frontotemporal dementia"
5865,612075,mitochondrial_dna_depletion_syndrome_8a_encephalomyopathic_type_with_renal_tubulopathy,"mitochondrial dna depletion syndrome 8a"
5918,612253,systemic_lupus_erythematosus_11,"systemic lupus erythematosus 11"
5940,612291,joubert_syndrome_8,"joubert syndrome 8"
5975,612376,acute_promyelocytic_leukemia,"acute promyelocytic leukemia"
5983,612390,pontocerebellar_hypoplasia_type_2c_2,"pontocerebellar hypoplasia, type 2c"
6002,612460,body_mass_index_quantitative_trait_locus_14,"body mass index quantitative trait locus 14"
6005,612469,wilms_tumor_aniridia_genitourinary_anomalies_mental_retardation_and_obesity_syndrome,"wilms tumor, aniridia, genitourinary anomalies, mental retardation, and obesity syndrome"
6012,612521,diabetes_mellitus_insulin_dependent_21,"diabetes mellitus, insulin-dependent, 21"
6038,612572,retinitis_pigmentosa_46_2,"retinitis pigmentosa 46"
6046,612582,chromosome_6pter_p24_deletion_syndrome,"chromosome 6pter-p24 deletion syndrome"
6071,612637,febrile_seizures_familial_10,"febrile seizures, familial, 10"
6089,612703,microcephaly_7_primary_autosomal_recessive,"microcephaly 7, primary, autosomal recessive"
6126,612851,narcolepsy_5,"narcolepsy 5"
6147,612900,cerebral_palsy_spastic_quadriplegic_2,"cerebral palsy, spastic quadriplegic, 2"
6186,612997,spermatogenic_failure_7,"spermatogenic failure 7"
6188,612999,emery_dreifuss_muscular_dystrophy_5_autosomal_dominant,"emery-dreifuss muscular dystrophy 5, autosomal dominant"
6204,613025,schizophrenia_13,"schizophrenia 13"
6209,613030,glioma_susceptibility_5,"glioma susceptibility 5"
6224,613067,leukemia_acute_lymphoblastic_2,"leukemia, acute lymphoblastic 2"
6252,613102,hypotrichosis_and_recurrent_skin_vesicles,"hypotrichosis and recurrent skin vesicles"
6253,613105,choroidal_dystrophy_central_areolar_2,"choroidal dystrophy, central areolar 2"
6256,613108,candidiasis_familial_4,"candidiasis, familial, 4"
6260,613118,antithrombin_iii_deficiency,"antithrombin iii deficiency"
6271,613151,muscular_dystrophy_dystroglycanopathy_congenital_with_mental_retardation_type_b_3,"muscular dystrophy-dystroglycanopathy  , type b, 3"
6275,613155,muscular_dystrophy_dystroglycanopathy_congenital_with_mental_retardation_type_b_1,"muscular dystrophy-dystroglycanopathy  , type b, 1"
6282,613163,gaba_transaminase_deficiency,"gaba-transaminase deficiency"
6289,613193,ciliary_dyskinesia_primary_13,"ciliary dyskinesia, primary, 13"
6302,613224,noonan_syndrome_6,"noonan syndrome 6"
6314,613251,cardiomyopathy_familial_hypertrophic_14,"cardiomyopathy, familial hypertrophic, 14"
6330,613287,charcot_marie_tooth_disease_axonal_type_2n,"charcot-marie-tooth disease, axonal, type 2n"
6339,613318,miyoshi_muscular_dystrophy_2,"miyoshi muscular dystrophy 2"
6353,613347,pancreatic_cancer_2,"pancreatic cancer 2"
6415,613507,glycogen_storage_disease_xv,"glycogen storage disease xv"
6437,613564,chromosome_2p12_p112_deletion_syndrome,"chromosome 2p12-p11.2 deletion syndrome"
6450,613604,chromosome_16p122_p112_deletion_syndrome_71_to_87_mb,"chromosome 16p12.2-p11.2 deletion syndrome, 7.1- to 8.7-mb"
6452,613608,epilepsy_familial_adult_myoclonic_3,"epilepsy, familial adult myoclonic, 3"
6460,613623,agenesis_of_the_corpus_callosum_and_congenital_lymphedema,"agenesis of the corpus callosum and congenital lymphedema"
6482,613668,microcephaly_postnatal_progressive_with_seizures_and_brain_atrophy,"microcephaly, postnatal progressive, with seizures and brain atrophy"
6484,613671,mental_retardation_anterior_maxillary_protrusion_and_strabismus,"mental retardation, anterior maxillary protrusion, and strabismus"
6489,613676,seckel_syndrome_4,"seckel syndrome 4"
7047,614837,hypogonadotropic_hypogonadism_8_with_or_without_anosmia,"hypogonadotropic hypogonadism 8 with or without anosmia"
7095,614895,charcot_marie_tooth_disease_demyelinating_type_4f,"charcot-marie-tooth disease, demyelinating, type 4f"
7105,614922,combined_oxidative_phosphorylation_deficiency_11,"combined oxidative phosphorylation deficiency 11"
7109,614927,ectodermal_dysplasia_5_hair_nail_type,"ectodermal dysplasia 5, hair/nail type"
7116,614936,palmoplantar_keratoderma_punctate_type_ib,"palmoplantar keratoderma, punctate type ib"
7132,614973,focal_facial_dermal_dysplasia_2_brauer_setleis_type,"focal facial dermal dysplasia 2, brauer-setleis type"
7154,615032,autism_18,"autism 18"
7161,615043,spastic_paraplegia_43_autosomal_recessive,"spastic paraplegia 43, autosomal recessive"
7200,615157,mitochondrial_complex_iii_deficiency_nuclear_type_2,"mitochondrial complex iii deficiency, nuclear type 2"
7202,615159,mitochondrial_complex_iii_deficiency_nuclear_type_4,"mitochondrial complex iii deficiency, nuclear type 4"
7226,615224,advanced_sleep_phase_syndrome_familial_2_2,"advanced sleep phase syndrome, familial, 2"
7254,615281,hypomyelination_with_brainstem_and_spinal_cord_involvement_and_leg_spasticity,"hypomyelination with brainstem and spinal cord involvement and leg spasticity"
7269,615327,dowling_degos_disease_2,"dowling-degos disease 2"
7271,615330,multiple_mitochondrial_dysfunctions_syndrome_3,"multiple mitochondrial dysfunctions syndrome 3"
7274,615343,pulmonary_hypertension_primary_3,"pulmonary hypertension, primary, 3"
7310,615412,cortical_dysplasia_complex_with_other_brain_malformations_4,"cortical dysplasia, complex, with other brain malformations 4"
7372,615529,craniosynostosis_5,"craniosynostosis 5"
7408,615593,immunodeficiency_16,"immunodeficiency 16"
7477,615761,mental_retardation_autosomal_dominant_23,"mental retardation, autosomal dominant 23"
7486,615780,retinitis_pigmentosa_69,"retinitis pigmentosa 69"
7489,615802,mental_retardation_autosomal_recessive_42,"mental retardation, autosomal recessive 42"
7515,615863,diarrhea_7_protein_losing_enteropathy_type,"diarrhea 7, protein-losing enteropathy type"
7519,615873,helsmoortel_van_der_aa_syndrome,"helsmoortel-van der aa syndrome"
7543,615924,encephalopathy_progressive_with_or_without_lipodystrophy,"encephalopathy, progressive, with or without lipodystrophy"
7573,615981,bardet_biedl_syndrome_2,"bardet-biedl syndrome 2"
7577,615985,bardet_biedl_syndrome_8,"bardet-biedl syndrome 8"
7606,616037,ciliary_dyskinesia_primary_30,"ciliary dyskinesia, primary, 30"
7609,616040,myasthenic_syndrome_congenital_7_presynaptic,"myasthenic syndrome, congenital, 7, presynaptic"
7613,616050,autoinflammation_with_infantile_enterocolitis,"autoinflammation with infantile enterocolitis"
7625,616079,retinal_dystrophy_with_inner_retinal_dysfunction_and_ganglion_cell_abnormalities,"retinal dystrophy with inner retinal dysfunction and ganglion cell abnormalities"
7634,616098,immunodeficiency_37,"immunodeficiency 37"
7635,616099,palmoplantar_keratoderma_and_woolly_hair,"palmoplantar keratoderma and woolly hair"
7654,616158,mental_retardation_autosomal_dominant_31,"mental retardation, autosomal dominant 31"
7658,616171,microcephaly_and_chorioretinopathy_autosomal_recessive_2,"microcephaly and chorioretinopathy, autosomal recessive, 2"
7687,616229,osteogenesis_imperfecta_type_xvi,"osteogenesis imperfecta, type xvi"
7692,616248,lethal_congenital_contracture_syndrome_6,"lethal congenital contracture syndrome 6"
